Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1686256938,10,,Aggregated,2929.900000,0.000000,2,3,3,3,3,4,5,6,12,23,40,125736,0,2,2.3722614352332183,0.5420849993242882,39.8156020019087,34.3390118979449
1686256939,10,,Aggregated,2882.000000,0.000000,2,3,3,3,3,4,5,6,12,23,40,129018,0,2,2.372226329042392,0.5420849993242882,39.8156020019087,34.33899920941264
1686256940,10,,Aggregated,2870.000000,0.000000,2,3,3,3,3,4,5,6,12,39,40,131550,0,2,2.38836488163031,0.5420849993242882,40.23773700100719,34.33901938426454
1686256941,10,,Aggregated,2869.700000,0.000000,2,3,3,3,3,4,5,6,12,39,40,134891,0,2,2.386724983109076,0.5420849993242882,40.23773700100719,34.338903262634275
1686256942,10,,Aggregated,2867.000000,0.000000,2,3,3,3,3,4,5,6,12,39,40,137550,0,2,2.397239679291529,0.5420849993242882,40.23773700100719,34.338851326790255
1686256943,10,,Aggregated,2884.800000,0.000000,2,3,3,3,3,4,5,6,12,39,40,140759,0,2,2.3978350718496837,0.5420849993242882,40.23773700100719,34.338869983446884
1686256944,10,,Aggregated,2907.400000,0.000000,2,3,3,3,3,4,5,6,12,39,40,143541,0,2,2.4056560607114217,0.5420849993242882,40.23773700100719,34.338774287485805
1686256945,10,,Aggregated,2897.600000,0.000000,2,3,3,3,3,4,5,6,12,39,40,146884,0,2,2.404527196301737,0.5420849993242882,40.23773700100719,34.33854606356036
1686256946,10,,Aggregated,2891.700000,0.000000,2,3,3,3,3,4,5,6,12,39,40,149373,0,2,2.416652607061411,0.5420849993242882,40.23773700100719,34.33850160336875
1686256947,10,,Aggregated,2917.700000,0.000000,2,3,3,3,3,4,5,6,12,39,40,152702,0,2,2.4148455847448393,0.5420849993242882,40.23773700100719,34.33875129336878
1686256948,10,,Aggregated,2931.900000,0.000000,2,3,3,3,3,4,5,6,12,39,40,155458,0,2,2.4221950089643633,0.5420849993242882,40.23773700100719,34.338586627899495
1686256949,10,,Aggregated,2922.600000,0.000000,2,3,3,3,3,4,5,6,12,39,40,158569,0,2,2.4238705346609324,0.5420849993242882,40.23773700100719,34.338824108116974
1686256950,10,,Aggregated,2952.500000,0.000000,2,3,3,3,3,4,5,6,12,39,40,161314,0,2,2.43084896840729,0.5420849993242882,40.23773700100719,34.33870587797711
1686256951,10,,Aggregated,2946.100000,0.000000,2,3,3,3,3,4,5,6,12,39,40,164385,0,2,2.4326974932358016,0.5420849993242882,40.23773700100719,34.338522371262584
1686256952,10,,Aggregated,2942.000000,0.000000,2,3,3,3,3,4,5,6,12,39,40,166987,0,2,2.4415704065798876,0.5420849993242882,40.23773700100719,34.338798828651335
1686256953,10,,Aggregated,2957.100000,0.000000,2,3,3,3,3,4,5,6,12,39,40,170144,0,2,2.441958494913507,0.5420849993242882,40.23773700100719,34.33848387248448
1686256954,10,,Aggregated,2939.900000,0.000000,2,3,3,3,3,4,5,6,12,39,40,173073,0,2,2.4456405061715154,0.5420849993242882,40.23773700100719,34.33833122439664
1686256955,10,,Aggregated,2921.200000,0.000000,2,3,3,3,3,4,5,6,12,39,40,176044,0,2,2.4489009378259294,0.5420849993242882,40.23773700100719,34.33849492172411
1686256956,10,,Aggregated,2929.700000,0.000000,2,3,3,3,3,4,5,6,12,39,40,178976,0,2,2.4523698867143455,0.5420849993242882,40.23773700100719,34.338738154836406
1686256957,10,,Aggregated,2929.600000,0.000000,2,3,3,3,3,4,5,6,12,39,40,181989,0,2,2.454758663725001,0.5420849993242882,40.23773700100719,34.33875124320701
1686256958,10,,Aggregated,2910.300000,0.000000,2,3,3,3,4,4,5,6,12,39,40,184484,0,2,2.46447738976639,0.5420849993242882,40.23773700100719,34.33882071073914
1686256959,10,,Aggregated,2943.000000,0.000000,2,3,3,3,4,4,5,6,12,39,40,187477,0,2,2.4667324320406196,0.5420849993242882,40.23773700100719,34.33884156456525
1686256960,10,,Aggregated,2922.700000,0.000000,2,3,3,3,4,4,5,6,12,39,40,190554,0,2,2.467860289343403,0.5420849993242882,40.23773700100719,34.338859325965345
